epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1536.38,0.63261,0.6213,0.91128,0.57931,0.6523,0.63653,0.53551,0.73797,1.06656,0.9589,0.00013625,0.00013625,0.00013625
92,1552.76,0.63045,0.58935,0.89786,0.55123,0.678,0.63301,0.5315,0.72701,1.02852,0.95398,0.000123875,0.000123875,0.000123875
93,1569.72,0.61891,0.60448,0.90203,0.56582,0.65722,0.61005,0.51389,0.72711,1.07465,0.96107,0.0001115,0.0001115,0.0001115
94,1586.14,0.61902,0.59035,0.89465,0.49577,0.7403,0.6385,0.5416,0.72885,1.00334,0.95677,9.9125e-05,9.9125e-05,9.9125e-05
95,1602.47,0.60669,0.55867,0.89328,0.57319,0.68578,0.64279,0.54824,0.70748,0.99361,0.9407,8.675e-05,8.675e-05,8.675e-05
96,1619.03,0.60102,0.56485,0.88667,0.66264,0.60245,0.6338,0.54374,0.70855,0.99912,0.94076,7.4375e-05,7.4375e-05,7.4375e-05
97,1635.83,0.60703,0.55497,0.88956,0.67981,0.62165,0.63092,0.53975,0.70539,1.00509,0.93802,6.2e-05,6.2e-05,6.2e-05
98,1653.38,0.61111,0.55751,0.89094,0.6505,0.64615,0.63099,0.5386,0.70578,1.03453,0.93919,4.9625e-05,4.9625e-05,4.9625e-05
99,1670.44,0.61022,0.57054,0.89293,0.6618,0.61611,0.63139,0.53972,0.71042,1.01513,0.94347,3.725e-05,3.725e-05,3.725e-05
100,1687.35,0.59953,0.53073,0.89215,0.63982,0.63552,0.62577,0.53489,0.70904,1.02111,0.94169,2.4875e-05,2.4875e-05,2.4875e-05
