epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,1431.01,0.65067,0.68276,0.87771,0.62517,0.62745,0.62554,0.52864,0.69732,0.9698,0.90995,0.0002105,0.0002105,0.0002105
86,1447.82,0.66792,0.69201,0.88353,0.56316,0.65156,0.62976,0.53804,0.69761,0.95937,0.90738,0.000198125,0.000198125,0.000198125
87,1464.48,0.64564,0.64709,0.87589,0.64028,0.58623,0.64004,0.54435,0.69047,0.977,0.9038,0.00018575,0.00018575,0.00018575
88,1481.18,0.63988,0.65946,0.8773,0.68356,0.60047,0.64591,0.55391,0.70088,0.96127,0.90876,0.000173375,0.000173375,0.000173375
89,1497.8,0.65509,0.65522,0.88224,0.64822,0.62805,0.62471,0.53208,0.69644,0.95144,0.90802,0.000161,0.000161,0.000161
90,1514.49,0.64011,0.63866,0.8778,0.62739,0.64116,0.64323,0.55277,0.70005,0.95747,0.90786,0.000148625,0.000148625,0.000148625
91,1550.79,0.6324,0.64401,0.88245,0.69186,0.55915,0.59313,0.50261,0.70534,0.98715,0.90897,0.00013625,0.00013625,0.00013625
92,1567.18,0.62382,0.61639,0.87003,0.63353,0.62656,0.60173,0.5134,0.69831,0.97659,0.90872,0.000123875,0.000123875,0.000123875
93,1583.63,0.61697,0.60768,0.87522,0.62425,0.66626,0.62581,0.53899,0.69878,0.97035,0.91397,0.0001115,0.0001115,0.0001115
94,1600,0.61649,0.57345,0.86925,0.66845,0.58591,0.61115,0.52064,0.70062,0.98783,0.91117,9.9125e-05,9.9125e-05,9.9125e-05
95,1616.53,0.60974,0.58872,0.86942,0.71216,0.59126,0.62677,0.53712,0.70178,0.94793,0.90683,8.675e-05,8.675e-05,8.675e-05
96,1633,0.60574,0.58082,0.86642,0.67912,0.59194,0.62354,0.53396,0.70175,0.9491,0.90714,7.4375e-05,7.4375e-05,7.4375e-05
97,1649.65,0.59952,0.5673,0.86242,0.65008,0.63671,0.64195,0.55334,0.69144,0.9417,0.89976,6.2e-05,6.2e-05,6.2e-05
98,1666.1,0.60139,0.55952,0.86141,0.68593,0.63396,0.64796,0.55938,0.69527,0.93918,0.90193,4.9625e-05,4.9625e-05,4.9625e-05
99,1682.7,0.60677,0.57004,0.86659,0.65178,0.64644,0.63584,0.54776,0.69686,0.94922,0.90269,3.725e-05,3.725e-05,3.725e-05
100,1699.17,0.59166,0.55006,0.86063,0.65679,0.64323,0.63758,0.55106,0.69935,0.94067,0.90344,2.4875e-05,2.4875e-05,2.4875e-05
