epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1231.26,0.6257,0.62332,0.90217,0.59224,0.67178,0.63952,0.54879,0.6702,0.89377,0.95543,0.000346625,0.000346625,0.000346625
75,1247.77,0.62533,0.59765,0.90393,0.56539,0.68786,0.65245,0.55059,0.68133,0.8475,0.96644,0.00033425,0.00033425,0.00033425
76,1264.38,0.63066,0.59091,0.91255,0.58067,0.75296,0.65785,0.55866,0.67394,0.85306,0.963,0.000321875,0.000321875,0.000321875
77,1281.4,0.60804,0.57974,0.89221,0.65741,0.66686,0.68291,0.58171,0.66786,0.83791,0.96341,0.0003095,0.0003095,0.0003095
78,1298.07,0.62588,0.59042,0.90707,0.60466,0.73575,0.69618,0.5997,0.6578,0.79635,0.95056,0.000297125,0.000297125,0.000297125
79,1314.68,0.61342,0.5749,0.90023,0.57989,0.76741,0.69936,0.60596,0.65917,0.80757,0.9527,0.00028475,0.00028475,0.00028475
80,1331.34,0.61196,0.56375,0.90481,0.55523,0.71352,0.65598,0.56456,0.68392,0.91819,0.96775,0.000272375,0.000272375,0.000272375
81,1348.09,0.60503,0.57597,0.89982,0.62588,0.75574,0.67471,0.57755,0.67693,0.8211,0.96155,0.00026,0.00026,0.00026
82,1364.89,0.61122,0.56924,0.89986,0.65117,0.73691,0.69405,0.59754,0.66964,0.84054,0.95443,0.000247625,0.000247625,0.000247625
83,1381.53,0.59853,0.55105,0.89512,0.67306,0.70313,0.68026,0.57665,0.67683,0.82925,0.96429,0.00023525,0.00023525,0.00023525
84,1398.1,0.60352,0.52879,0.8977,0.61334,0.75285,0.68171,0.58888,0.66532,0.82511,0.9532,0.000222875,0.000222875,0.000222875
85,1415.05,0.59599,0.53936,0.89245,0.61239,0.67604,0.66527,0.5692,0.68047,0.90332,0.96364,0.0002105,0.0002105,0.0002105
86,1431.82,0.60771,0.5516,0.89784,0.61605,0.71797,0.66877,0.56843,0.66453,0.85693,0.95089,0.000198125,0.000198125,0.000198125
87,1448.41,0.60065,0.52021,0.89115,0.61884,0.71063,0.67836,0.58494,0.6683,0.84814,0.95999,0.00018575,0.00018575,0.00018575
88,1465.01,0.59771,0.53506,0.8943,0.69299,0.63066,0.66122,0.57069,0.65813,0.86527,0.9546,0.000173375,0.000173375,0.000173375
89,1481.68,0.59713,0.52638,0.8988,0.64184,0.72841,0.70614,0.60623,0.66906,0.80858,0.95593,0.000161,0.000161,0.000161
90,1498.31,0.58739,0.512,0.89512,0.60819,0.78108,0.68841,0.59113,0.65893,0.81915,0.95458,0.000148625,0.000148625,0.000148625
