epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,178.68,1.47529,0.89222,0.89225,0.6138,0.51643,0.64133,0.47716,1.57093,0.95946,0.9076,0.000161,0.000161,0.000161
90,180.629,1.49474,0.93146,0.87815,0.64229,0.51666,0.64104,0.47659,1.54505,0.9383,0.90962,0.000148625,0.000148625,0.000148625
91,205.481,1.54785,1.05962,0.89797,0.63876,0.52231,0.64688,0.48726,1.53077,0.9433,0.90764,0.00013625,0.00013625,0.00013625
92,207.549,1.52989,0.9908,0.91113,0.89738,0.51487,0.62341,0.45575,1.50022,0.94662,0.90281,0.000123875,0.000123875,0.000123875
93,209.528,1.53389,1.06538,0.89572,0.89955,0.50927,0.61794,0.44685,1.50003,0.95054,0.90388,0.0001115,0.0001115,0.0001115
94,211.496,1.47206,1.02753,0.89095,0.88632,0.51062,0.61085,0.43965,1.50457,0.94398,0.9009,9.9125e-05,9.9125e-05,9.9125e-05
95,213.422,1.4706,0.98316,0.91297,0.88266,0.50913,0.60912,0.43403,1.50612,0.94754,0.90184,8.675e-05,8.675e-05,8.675e-05
96,215.423,1.35099,0.91097,0.88501,0.8807,0.5047,0.61081,0.4618,1.51206,0.94902,0.90166,7.4375e-05,7.4375e-05,7.4375e-05
97,217.348,1.4215,0.96154,0.90123,0.88886,0.50229,0.61138,0.43286,1.50153,0.9496,0.8991,6.2e-05,6.2e-05,6.2e-05
98,219.323,1.4296,0.94486,0.90228,0.87777,0.49651,0.61055,0.43438,1.50905,0.94816,0.89842,4.9625e-05,4.9625e-05,4.9625e-05
99,221.257,1.45471,0.97703,0.8754,0.87636,0.49565,0.61007,0.43535,1.5121,0.95031,0.89941,3.725e-05,3.725e-05,3.725e-05
100,223.224,1.43913,0.95858,0.86796,0.89025,0.47774,0.60921,0.42319,1.53892,0.96759,0.90198,2.4875e-05,2.4875e-05,2.4875e-05
